C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
119.3 	58.3 	52.4 	8.8 	3.0 	-2.7 	189.7 	27.1 	1.2 	5.2 	-10.1 	166.4 	1.7 	1.4 	-8.4 	23.3 	0.9 	1.0 	32.8 	4.0 	35.0 	
117.4 	58.0 	50.6 	9.4 	3.6 	-3.1 	198.4 	28.9 	1.3 	6.1 	-10.5 	163.5 	1.4 	1.7 	-8.9 	23.3 	0.8 	0.8 	32.8 	4.6 	35.3 	
119.9 	58.8 	48.9 	8.9 	3.1 	-3.0 	191.6 	27.9 	1.7 	5.2 	-11.1 	167.9 	1.7 	1.9 	-9.1 	23.3 	0.9 	0.9 	32.8 	4.6 	35.3 	
123.5 	57.7 	49.0 	9.2 	3.0 	-3.1 	191.4 	26.8 	2.5 	5.4 	-10.5 	166.1 	1.4 	1.7 	-7.2 	23.4 	0.9 	0.9 	33.0 	4.8 	34.4 	
119.7 	55.4 	50.6 	9.1 	3.3 	-3.7 	195.8 	25.8 	1.9 	5.1 	-9.7 	163.5 	1.8 	2.3 	-8.1 	23.3 	0.8 	0.9 	33.0 	4.7 	34.3 	
118.0 	57.2 	49.0 	8.9 	3.4 	-3.5 	190.6 	24.4 	1.9 	5.6 	-10.3 	166.7 	2.3 	2.3 	-8.0 	23.3 	0.8 	0.9 	32.7 	4.5 	34.9 	
119.5 	56.0 	49.8 	9.0 	3.0 	-2.7 	191.2 	25.8 	2.7 	5.2 	-9.7 	162.0 	1.6 	2.3 	-7.5 	23.2 	0.9 	0.7 	32.8 	4.5 	34.5 	
122.0 	54.6 	50.9 	9.1 	3.1 	-2.9 	189.6 	25.9 	1.5 	5.5 	-9.2 	163.3 	1.7 	1.9 	-7.1 	23.3 	0.8 	0.8 	32.8 	4.5 	35.0 	
119.7 	58.6 	50.4 	9.3 	3.8 	-3.3 	191.7 	26.4 	2.1 	5.6 	-10.4 	163.5 	1.1 	1.7 	-9.2 	23.3 	0.7 	1.0 	32.7 	4.5 	34.8 	
121.0 	57.2 	47.5 	8.6 	3.2 	-3.0 	187.8 	23.4 	1.4 	5.7 	-9.5 	161.4 	1.6 	1.8 	-7.9 	23.4 	0.8 	0.8 	32.7 	4.4 	34.9 	
117.3 	55.4 	49.5 	8.6 	2.9 	-3.4 	194.3 	23.7 	1.8 	5.8 	-10.2 	161.2 	1.5 	2.0 	-7.3 	23.3 	0.8 	0.9 	32.4 	4.8 	35.2 	
122.7 	55.8 	51.2 	9.4 	3.7 	-2.7 	194.3 	23.8 	2.8 	5.8 	-9.5 	161.2 	1.8 	1.9 	-7.7 	23.2 	0.9 	0.8 	32.8 	4.3 	35.5 	
121.3 	52.9 	50.0 	9.1 	3.6 	-3.4 	192.2 	26.5 	2.6 	6.4 	-9.2 	161.6 	1.4 	2.0 	-8.1 	23.2 	0.8 	0.8 	32.5 	4.6 	35.2 	
122.4 	56.6 	49.8 	9.3 	3.3 	-2.9 	188.1 	26.5 	1.5 	4.9 	-9.2 	161.3 	1.5 	1.2 	-7.5 	23.2 	0.9 	0.9 	32.8 	4.6 	35.1 	
119.3 	56.2 	48.7 	9.0 	3.3 	-3.5 	193.1 	23.7 	2.4 	4.8 	-9.0 	164.4 	1.3 	2.2 	-8.2 	23.3 	0.8 	0.9 	33.0 	4.4 	35.0 	
118.8 	54.4 	51.0 	9.0 	3.9 	-3.1 	194.6 	25.2 	2.0 	4.9 	-9.7 	162.8 	2.2 	1.8 	-8.8 	23.2 	0.7 	0.8 	32.9 	4.8 	35.2 	
123.2 	53.0 	48.8 	8.7 	2.3 	-2.5 	196.7 	26.7 	1.9 	6.5 	-10.4 	159.9 	1.1 	1.3 	-8.2 	23.4 	0.9 	0.8 	32.6 	4.4 	35.2 	
120.6 	59.6 	52.1 	8.9 	3.2 	-2.7 	189.8 	24.5 	1.3 	5.3 	-10.7 	161.7 	1.5 	2.0 	-9.2 	23.3 	0.8 	1.0 	32.7 	4.8 	35.2 	
119.4 	57.0 	47.8 	9.0 	2.9 	-3.3 	192.6 	24.1 	2.1 	5.8 	-10.3 	163.1 	2.2 	1.5 	-8.2 	23.3 	0.9 	0.9 	32.8 	4.5 	35.0 	
122.2 	57.2 	49.0 	9.1 	3.0 	-2.2 	191.5 	27.5 	2.2 	5.1 	-10.2 	165.1 	2.3 	2.2 	-8.2 	23.3 	0.8 	1.0 	32.7 	4.6 	35.0 	
120.9 	56.4 	47.3 	9.0 	2.6 	-3.1 	196.2 	26.8 	1.7 	5.3 	-10.0 	162.3 	1.4 	1.2 	-9.0 	23.2 	0.9 	0.9 	32.8 	4.5 	35.0 	
120.2 	57.1 	50.4 	8.6 	3.1 	-3.4 	194.3 	32.6 	2.0 	6.0 	-8.9 	162.9 	1.7 	1.2 	-7.6 	23.3 	0.8 	0.8 	32.7 	4.1 	35.3 	
121.2 	58.6 	50.0 	9.2 	3.6 	-3.0 	193.1 	29.5 	2.6 	5.3 	-10.6 	162.0 	1.4 	2.3 	-8.4 	23.3 	0.9 	1.0 	32.6 	4.5 	35.0 	
118.9 	57.1 	47.4 	9.0 	3.0 	-2.9 	194.4 	23.0 	1.8 	6.2 	-9.6 	163.8 	1.8 	1.9 	-7.8 	23.3 	0.8 	1.2 	32.9 	4.4 	35.2 	
122.1 	55.0 	50.8 	9.0 	3.3 	-3.6 	185.7 	28.4 	2.9 	5.2 	-11.0 	162.0 	1.4 	2.9 	-8.3 	23.3 	0.8 	0.9 	33.0 	4.4 	34.4 	
119.4 	55.3 	49.5 	9.2 	3.1 	-2.8 	196.2 	29.1 	2.2 	6.6 	-10.0 	164.5 	2.1 	2.6 	-7.6 	23.4 	0.9 	1.0 	32.7 	4.3 	34.9 	
119.1 	57.4 	48.8 	9.3 	3.1 	-2.9 	193.1 	21.9 	2.5 	6.0 	-8.8 	163.1 	2.0 	1.8 	-9.0 	23.3 	0.8 	0.7 	33.0 	4.5 	35.5 	
120.3 	56.7 	48.4 	9.1 	2.9 	-2.9 	188.5 	23.7 	3.0 	5.7 	-9.9 	163.2 	1.6 	2.0 	-7.6 	23.3 	0.8 	0.9 	32.6 	4.6 	34.8 	
121.9 	52.8 	49.3 	9.3 	2.8 	-2.9 	192.1 	27.0 	2.1 	5.6 	-9.9 	162.3 	1.7 	1.8 	-7.9 	23.3 	0.8 	0.8 	32.8 	4.4 	34.7 	
118.3 	53.9 	50.3 	9.1 	3.3 	-3.3 	191.8 	29.7 	2.1 	5.7 	-10.1 	159.8 	1.7 	1.3 	-8.3 	23.3 	0.8 	0.8 	32.7 	4.6 	35.1 	
121.9 	58.4 	47.0 	8.4 	3.7 	-3.2 	188.5 	29.8 	1.9 	5.1 	-9.8 	167.7 	1.0 	2.0 	-9.1 	23.3 	0.8 	0.9 	32.7 	4.5 	35.1 	
119.9 	58.4 	47.9 	8.7 	2.6 	-2.7 	193.5 	28.3 	1.9 	5.2 	-10.0 	168.7 	2.1 	1.8 	-7.3 	23.3 	0.7 	1.0 	32.7 	4.4 	35.1 	
120.0 	56.0 	47.2 	8.7 	3.3 	-3.2 	193.4 	28.5 	1.7 	5.4 	-10.8 	164.8 	1.4 	1.8 	-7.5 	23.3 	0.9 	0.9 	32.8 	4.3 	35.0 	
119.5 	58.2 	50.3 	9.1 	3.3 	-2.7 	194.4 	23.5 	1.9 	4.5 	-9.4 	166.5 	1.2 	2.2 	-7.2 	23.3 	0.8 	0.9 	32.8 	4.5 	35.2 	
121.7 	57.5 	50.1 	9.0 	2.9 	-2.9 	187.6 	23.2 	1.7 	5.2 	-7.9 	164.8 	1.5 	1.2 	-8.9 	23.2 	0.8 	0.9 	33.2 	4.5 	35.3 	
120.3 	56.7 	49.7 	9.3 	2.8 	-2.9 	197.3 	28.3 	2.1 	5.0 	-9.3 	166.9 	1.0 	1.7 	-7.4 	23.3 	0.8 	0.8 	32.7 	4.9 	35.5 	
120.9 	56.0 	49.1 	9.3 	2.8 	-2.6 	191.8 	28.6 	2.6 	6.0 	-10.1 	157.1 	2.4 	1.6 	-8.0 	23.3 	0.8 	1.1 	32.8 	4.3 	34.9 	
120.0 	57.0 	50.4 	8.5 	3.3 	-2.9 	190.2 	24.7 	1.9 	4.9 	-10.1 	168.4 	2.1 	2.1 	-8.0 	23.2 	0.8 	0.8 	32.5 	4.4 	34.5 	
122.5 	54.5 	50.1 	9.2 	3.1 	-2.9 	193.6 	25.8 	1.8 	5.3 	-9.7 	161.1 	1.0 	1.5 	-7.6 	23.3 	0.8 	0.9 	32.8 	4.6 	35.3 	
119.6 	57.6 	48.3 	9.4 	2.7 	-2.9 	189.5 	26.2 	1.9 	4.6 	-9.9 	163.3 	2.0 	1.9 	-7.5 	23.3 	0.8 	0.8 	32.7 	4.7 	35.1 	
118.9 	57.3 	50.0 	9.5 	3.1 	-2.6 	187.5 	27.1 	2.0 	5.7 	-10.1 	161.0 	1.4 	1.2 	-8.7 	23.3 	0.8 	1.0 	32.8 	4.5 	35.0 	
119.2 	56.5 	50.9 	9.4 	3.3 	-2.5 	199.2 	27.1 	1.9 	6.3 	-9.6 	158.3 	1.9 	1.3 	-7.5 	23.3 	0.8 	0.9 	32.9 	4.4 	35.1 	
121.7 	55.5 	51.1 	9.0 	2.6 	-3.3 	191.9 	25.4 	2.3 	5.6 	-9.3 	164.0 	1.8 	2.7 	-7.6 	23.3 	0.8 	0.8 	32.7 	4.5 	34.7 	
122.7 	55.2 	52.2 	8.8 	3.5 	-3.5 	192.6 	26.7 	1.5 	5.0 	-10.2 	162.1 	1.3 	1.6 	-8.2 	23.3 	0.8 	0.7 	32.8 	4.4 	35.0 	
120.2 	58.8 	46.5 	9.1 	3.5 	-2.8 	189.2 	26.0 	2.2 	4.9 	-9.8 	164.7 	2.1 	2.3 	-7.8 	23.3 	0.8 	0.9 	32.8 	4.5 	34.9 	
120.5 	56.3 	50.9 	9.1 	2.9 	-2.7 	197.0 	26.0 	2.4 	5.8 	-10.3 	162.0 	1.5 	0.9 	-8.5 	23.3 	0.7 	0.9 	32.8 	4.6 	35.0 	
122.0 	56.2 	49.2 	9.1 	3.0 	-2.7 	189.8 	23.3 	2.3 	5.9 	-10.1 	164.4 	2.0 	1.9 	-7.0 	23.3 	0.9 	0.8 	32.8 	4.7 	34.8 	
120.1 	56.5 	48.8 	9.0 	3.5 	-3.3 	189.7 	27.0 	1.5 	6.4 	-10.0 	164.7 	1.3 	1.4 	-7.9 	23.3 	0.8 	0.8 	32.7 	4.5 	35.1 	
118.8 	57.0 	50.5 	9.2 	3.5 	-3.3 	187.9 	24.4 	2.3 	5.4 	-10.0 	160.3 	1.3 	1.3 	-8.6 	23.3 	0.9 	0.8 	32.8 	4.6 	35.4 	
121.4 	56.3 	50.5 	9.0 	3.1 	-2.8 	193.9 	25.2 	1.2 	5.6 	-9.6 	165.5 	1.4 	1.9 	-7.6 	23.2 	0.8 	0.7 	32.8 	4.4 	35.5 	
118.6 	58.4 	48.7 	9.0 	3.7 	-3.2 	193.6 	28.6 	2.2 	4.3 	-9.1 	163.1 	2.1 	1.8 	-8.7 	23.3 	0.7 	1.0 	32.7 	4.3 	35.2 	
118.8 	60.7 	49.9 	9.2 	3.1 	-2.8 	190.1 	31.1 	2.0 	5.4 	-10.2 	164.5 	1.6 	1.9 	-7.7 	23.2 	0.9 	0.9 	32.8 	4.4 	34.7 	
119.8 	55.5 	49.0 	9.2 	2.7 	-3.2 	189.6 	29.3 	2.0 	4.5 	-9.6 	159.8 	1.4 	2.1 	-8.2 	23.3 	0.7 	0.9 	33.0 	4.4 	35.1 	
117.3 	59.5 	48.8 	9.2 	2.9 	-2.6 	192.6 	23.9 	1.1 	5.5 	-10.3 	164.3 	1.3 	2.3 	-8.8 	23.3 	0.7 	1.1 	33.0 	4.3 	35.2 	
121.8 	56.1 	51.6 	9.4 	3.5 	-3.1 	191.2 	28.8 	2.4 	4.9 	-9.9 	161.5 	1.7 	2.1 	-8.9 	23.3 	0.8 	0.9 	33.1 	4.6 	35.1 	
119.9 	59.3 	49.3 	8.9 	3.7 	-3.0 	194.3 	24.8 	0.9 	4.6 	-10.1 	165.2 	1.6 	1.9 	-7.6 	23.3 	0.8 	0.8 	32.6 	4.7 	34.8 	
120.1 	57.5 	51.6 	9.2 	2.7 	-2.9 	189.1 	29.8 	1.8 	5.9 	-10.8 	160.9 	1.1 	2.0 	-8.1 	23.3 	0.8 	0.8 	32.9 	4.2 	34.9 	
117.7 	54.9 	49.0 	8.9 	3.3 	-2.9 	193.3 	27.1 	1.9 	6.4 	-9.5 	161.0 	0.8 	1.9 	-7.7 	23.3 	0.8 	1.0 	32.9 	4.4 	34.6 	
121.6 	57.9 	47.6 	9.2 	3.1 	-3.6 	193.0 	28.9 	2.1 	5.9 	-9.3 	164.7 	1.6 	2.3 	-8.1 	23.4 	0.8 	0.9 	32.7 	4.5 	35.0 	
122.0 	56.2 	48.2 	9.3 	3.1 	-2.6 	190.7 	23.5 	3.8 	5.7 	-9.5 	164.4 	1.9 	1.2 	-8.3 	23.3 	0.8 	0.9 	32.8 	4.8 	34.7 	
119.8 	57.7 	50.1 	8.9 	2.9 	-3.0 	189.0 	26.1 	3.0 	5.7 	-9.7 	163.8 	1.6 	2.5 	-7.6 	23.3 	0.7 	0.9 	32.9 	4.6 	35.8 	
119.9 	55.4 	49.4 	8.8 	2.4 	-3.0 	195.9 	24.5 	2.3 	5.5 	-10.7 	165.3 	2.5 	1.2 	-9.2 	23.4 	0.8 	0.9 	32.9 	4.6 	34.9 	
120.3 	57.4 	50.2 	9.2 	3.4 	-3.1 	187.4 	24.2 	1.3 	5.4 	-9.3 	165.7 	1.7 	1.6 	-8.0 	23.4 	0.8 	0.9 	32.8 	4.7 	35.3 	
122.6 	55.7 	50.3 	8.8 	2.9 	-2.3 	190.3 	26.4 	2.0 	5.7 	-9.5 	165.2 	1.5 	1.4 	-7.4 	23.2 	0.8 	1.0 	32.7 	4.3 	35.0 	
118.0 	56.8 	51.1 	8.9 	3.3 	-3.2 	190.4 	27.6 	2.1 	4.4 	-8.8 	165.8 	2.0 	2.1 	-7.2 	23.4 	0.7 	0.8 	32.5 	4.4 	35.2 	
120.1 	56.1 	49.8 	9.2 	3.4 	-3.0 	191.2 	23.2 	2.0 	5.9 	-11.0 	165.0 	2.0 	2.4 	-8.6 	23.4 	0.8 	1.0 	32.6 	4.4 	35.3 	
120.2 	56.2 	51.7 	9.2 	3.1 	-2.8 	192.0 	29.5 	1.9 	4.6 	-9.1 	164.5 	1.6 	2.1 	-8.5 	23.3 	0.8 	0.9 	33.0 	4.7 	35.1 	
120.6 	59.5 	51.7 	8.7 	3.3 	-3.3 	183.1 	27.6 	1.6 	6.0 	-10.0 	156.7 	1.9 	1.6 	-7.9 	23.4 	0.8 	0.8 	32.8 	4.5 	34.3 	
122.2 	57.0 	49.1 	8.8 	2.9 	-2.8 	189.4 	32.8 	0.9 	5.2 	-9.7 	165.0 	1.3 	1.8 	-8.7 	23.3 	0.8 	0.9 	32.9 	4.6 	35.2 	
118.2 	58.0 	50.1 	8.9 	3.4 	-2.5 	186.8 	20.9 	2.4 	5.5 	-10.4 	161.9 	1.8 	1.9 	-7.8 	23.2 	0.8 	0.9 	32.5 	4.7 	35.0 	
119.1 	58.7 	49.3 	9.5 	3.1 	-2.4 	192.0 	26.7 	2.0 	4.4 	-11.2 	168.2 	1.9 	1.4 	-7.8 	23.3 	0.7 	1.0 	32.7 	4.5 	35.2 	
122.4 	58.7 	49.7 	9.2 	3.5 	-2.3 	192.7 	23.8 	1.6 	6.1 	-9.8 	161.9 	1.4 	1.6 	-7.4 	23.3 	0.9 	0.9 	32.8 	4.6 	35.0 	
121.2 	56.8 	50.5 	9.0 	3.7 	-2.8 	194.8 	22.8 	2.6 	5.0 	-10.3 	170.5 	1.8 	2.2 	-7.1 	23.3 	0.7 	0.9 	32.6 	4.3 	35.0 	
122.9 	58.8 	48.8 	9.0 	3.3 	-2.7 	195.0 	24.3 	2.4 	6.1 	-9.4 	159.7 	1.8 	1.8 	-7.3 	23.3 	0.8 	0.8 	32.9 	4.4 	34.7 	
121.3 	55.4 	48.4 	9.3 	3.1 	-3.4 	196.1 	28.6 	2.0 	5.5 	-9.7 	166.1 	1.2 	1.2 	-8.8 	23.3 	0.8 	0.7 	33.0 	4.5 	35.2 	
119.9 	58.8 	50.6 	9.1 	3.4 	-2.8 	192.8 	28.7 	2.9 	5.8 	-10.2 	167.7 	2.2 	1.7 	-8.6 	23.3 	0.9 	0.8 	33.1 	4.7 	34.7 	
119.1 	58.6 	48.4 	8.6 	3.4 	-2.5 	188.5 	24.8 	1.7 	6.7 	-10.8 	158.0 	1.4 	1.7 	-7.6 	23.2 	0.8 	0.9 	33.0 	4.4 	35.3 	
122.6 	57.9 	52.7 	9.0 	3.7 	-3.0 	194.3 	22.2 	1.7 	5.2 	-8.8 	162.4 	1.2 	0.8 	-8.4 	23.3 	0.8 	1.0 	33.0 	4.3 	34.8 	
122.1 	57.4 	50.4 	8.8 	3.1 	-2.9 	189.7 	26.1 	2.2 	5.3 	-9.5 	161.5 	2.4 	2.4 	-7.9 	23.3 	0.8 	0.9 	32.8 	4.4 	35.0 	
119.5 	54.8 	47.9 	8.8 	2.6 	-3.1 	193.7 	25.9 	1.6 	5.2 	-10.7 	158.4 	1.3 	2.6 	-8.7 	23.3 	0.8 	0.9 	32.8 	4.5 	35.5 	
118.6 	56.5 	48.6 	8.9 	2.8 	-2.9 	193.1 	23.2 	2.4 	5.2 	-10.2 	161.6 	1.7 	1.9 	-8.7 	23.2 	0.9 	0.9 	32.9 	4.4 	35.7 	
118.9 	59.0 	52.3 	8.6 	3.6 	-2.7 	192.0 	28.6 	2.2 	5.2 	-10.0 	167.2 	1.7 	1.6 	-7.5 	23.3 	0.8 	1.0 	32.7 	4.7 	35.2 	
120.8 	53.3 	50.4 	8.4 	3.5 	-3.0 	188.8 	27.6 	2.4 	4.5 	-8.7 	160.6 	1.4 	2.1 	-7.9 	23.3 	0.8 	0.8 	33.0 	4.6 	34.9 	
120.3 	54.0 	52.1 	9.2 	3.3 	-2.3 	188.9 	25.7 	1.4 	4.9 	-10.3 	167.5 	1.6 	2.0 	-8.5 	23.3 	0.7 	0.8 	32.6 	4.5 	34.6 	
120.5 	58.2 	48.3 	9.0 	2.5 	-2.9 	191.9 	30.2 	2.2 	5.8 	-9.9 	163.3 	1.2 	1.6 	-8.1 	23.3 	0.7 	0.6 	32.6 	4.7 	35.1 	
122.1 	57.1 	49.7 	9.1 	3.2 	-3.2 	190.4 	24.0 	1.7 	5.1 	-9.1 	167.4 	2.7 	1.9 	-8.0 	23.3 	0.7 	0.9 	33.0 	4.4 	35.0 	
122.3 	57.3 	51.3 	8.6 	3.6 	-2.9 	195.9 	24.3 	2.3 	5.0 	-9.9 	164.1 	1.6 	1.8 	-8.0 	23.3 	0.8 	0.9 	33.0 	4.3 	35.1 	
120.6 	55.8 	49.9 	9.3 	3.1 	-2.8 	192.3 	27.5 	1.7 	5.4 	-9.6 	165.3 	2.2 	2.2 	-8.8 	23.4 	0.8 	1.0 	32.7 	4.6 	34.7 	
120.6 	54.3 	51.2 	9.1 	3.2 	-3.1 	189.5 	25.4 	1.4 	5.2 	-9.5 	167.0 	2.0 	2.4 	-7.2 	23.4 	0.8 	0.7 	32.7 	4.7 	35.2 	
117.7 	59.3 	51.5 	9.1 	3.5 	-2.7 	193.8 	25.8 	2.7 	5.8 	-9.6 	162.1 	2.0 	2.0 	-8.3 	23.3 	0.8 	0.9 	32.4 	4.5 	35.0 	
120.1 	56.6 	48.4 	9.1 	2.9 	-2.7 	196.0 	30.4 	1.5 	6.7 	-8.0 	164.4 	1.2 	2.0 	-9.3 	23.2 	0.8 	0.9 	32.8 	4.6 	35.1 	
120.5 	56.0 	50.0 	8.8 	3.2 	-3.1 	192.6 	26.5 	2.8 	4.7 	-9.4 	166.5 	0.8 	1.7 	-8.7 	23.4 	0.8 	1.0 	32.5 	4.4 	34.4 	
121.2 	55.3 	50.1 	9.5 	3.4 	-2.5 	188.5 	24.5 	2.3 	5.3 	-11.0 	161.3 	1.4 	0.9 	-7.8 	23.3 	0.7 	0.8 	32.9 	4.7 	35.3 	
120.5 	56.5 	50.4 	8.8 	3.1 	-3.5 	189.2 	24.4 	2.6 	5.9 	-10.6 	162.2 	1.9 	1.4 	-7.9 	23.2 	0.8 	0.9 	33.1 	4.7 	35.2 	
118.0 	57.4 	49.4 	8.9 	3.4 	-3.6 	190.7 	28.2 	2.4 	4.8 	-10.5 	162.2 	1.0 	1.4 	-8.2 	23.3 	0.8 	0.9 	32.9 	4.3 	35.0 	
120.6 	55.9 	49.2 	8.7 	3.1 	-3.1 	188.7 	28.7 	3.2 	6.5 	-9.9 	168.1 	1.3 	0.9 	-8.4 	23.3 	0.7 	1.0 	32.7 	4.4 	35.1 	
119.1 	55.0 	49.1 	8.8 	3.3 	-2.5 	182.5 	31.2 	2.2 	5.1 	-9.4 	160.6 	2.3 	1.2 	-7.6 	23.3 	0.7 	1.0 	32.9 	4.7 	35.3 	
121.3 	56.8 	53.6 	9.0 	3.4 	-3.7 	189.5 	21.0 	2.6 	5.0 	-8.9 	167.4 	1.4 	1.4 	-7.7 	23.3 	0.8 	0.6 	32.8 	4.4 	34.9 	
121.2 	52.9 	49.2 	8.9 	2.9 	-3.2 	186.5 	28.5 	2.5 	5.7 	-10.8 	163.3 	1.9 	1.6 	-7.7 	23.3 	0.8 	0.9 	32.8 	4.7 	35.0 	
121.1 	58.2 	51.5 	9.2 	3.1 	-2.8 	190.3 	30.6 	2.9 	5.7 	-11.1 	159.2 	1.7 	1.3 	-9.5 	23.4 	0.7 	0.8 	32.6 	4.5 	35.3 	
119.5 	58.2 	48.3 	8.8 	3.1 	-2.3 	190.1 	26.2 	2.2 	5.5 	-9.6 	162.5 	2.2 	2.6 	-8.3 	23.4 	0.8 	0.8 	32.8 	4.5 	35.5 	
122.8 	54.3 	51.5 	8.5 	3.1 	-3.0 	189.9 	28.4 	1.1 	4.9 	-10.1 	164.3 	2.3 	1.9 	-7.7 	23.3 	0.8 	1.0 	33.1 	4.5 	34.8 	
119.7 	56.3 	49.9 	9.2 	3.6 	-3.6 	193.4 	25.8 	2.0 	5.3 	-8.9 	164.7 	1.1 	1.4 	-8.9 	23.3 	0.8 	0.9 	32.7 	4.5 	35.4 	
118.8 	57.8 	51.1 	8.9 	2.7 	-3.1 	190.3 	27.8 	1.2 	5.5 	-9.4 	165.8 	2.3 	2.0 	-8.1 	23.4 	0.8 	0.8 	33.0 	4.4 	34.8 	
122.5 	57.2 	47.9 	9.4 	3.2 	-2.9 	192.3 	30.3 	1.5 	5.8 	-8.8 	166.6 	1.8 	1.0 	-9.0 	23.3 	0.8 	1.0 	32.7 	4.6 	35.3 	
123.3 	58.2 	48.6 	8.6 	3.2 	-2.8 	195.6 	25.7 	2.2 	5.3 	-10.2 	162.7 	2.5 	1.7 	-8.6 	23.3 	0.8 	1.0 	32.7 	4.3 	35.0 	
120.2 	56.6 	51.2 	9.2 	3.1 	-3.0 	189.6 	25.1 	2.9 	4.1 	-9.0 	165.1 	1.7 	0.6 	-8.2 	23.3 	0.7 	0.8 	32.8 	4.5 	35.0 	
120.5 	55.1 	48.3 	8.8 	2.6 	-3.1 	189.2 	29.8 	2.2 	5.2 	-10.3 	167.4 	1.6 	1.5 	-8.5 	23.3 	0.8 	0.8 	32.7 	4.5 	34.8 	
122.2 	55.6 	51.6 	8.8 	3.3 	-2.8 	188.3 	27.8 	2.4 	4.6 	-10.2 	164.0 	1.2 	1.7 	-8.6 	23.3 	0.7 	1.1 	32.6 	4.5 	35.5 	
117.6 	56.8 	49.9 	9.2 	3.2 	-3.2 	193.8 	32.8 	1.9 	4.9 	-9.5 	160.2 	2.0 	1.7 	-8.4 	23.3 	0.8 	0.9 	32.8 	4.5 	34.9 	
121.7 	57.4 	49.0 	9.2 	2.9 	-3.0 	192.0 	22.3 	2.4 	5.9 	-10.4 	160.7 	1.2 	0.7 	-9.1 	23.3 	0.8 	1.1 	32.8 	4.6 	35.2 	
121.6 	57.9 	52.1 	9.0 	3.5 	-3.1 	191.5 	28.7 	1.7 	5.4 	-10.2 	164.3 	1.9 	2.4 	-8.4 	23.4 	0.8 	0.9 	32.6 	4.5 	35.0 	
118.8 	58.7 	49.2 	9.0 	3.3 	-3.0 	191.6 	28.1 	2.3 	6.2 	-9.8 	161.1 	1.4 	1.5 	-7.9 	23.3 	0.8 	1.0 	32.7 	4.6 	35.1 	
120.9 	55.7 	49.8 	9.1 	3.1 	-2.4 	196.7 	28.6 	1.5 	5.2 	-10.4 	164.8 	1.0 	1.4 	-8.6 	23.3 	0.8 	1.0 	32.7 	4.4 	35.3 	
122.1 	58.5 	50.6 	9.3 	3.1 	-2.6 	189.1 	26.0 	2.5 	4.9 	-9.5 	167.1 	1.4 	1.7 	-8.1 	23.2 	0.8 	0.9 	33.1 	4.4 	35.1 	
121.1 	59.7 	49.8 	9.1 	3.3 	-3.1 	190.9 	26.1 	1.7 	5.8 	-9.9 	164.2 	2.5 	2.0 	-8.8 	23.4 	0.8 	1.0 	32.7 	4.6 	35.4 	
122.9 	54.7 	49.5 	9.2 	3.4 	-2.3 	200.4 	24.6 	1.9 	5.1 	-10.6 	161.3 	1.7 	1.1 	-7.7 	23.3 	0.9 	1.1 	33.0 	4.5 	35.1 	
124.5 	59.3 	52.3 	9.2 	3.8 	-2.6 	190.4 	22.5 	2.6 	5.9 	-9.0 	167.1 	1.5 	2.0 	-8.2 	23.2 	0.8 	0.8 	32.8 	4.5 	35.3 	
120.6 	53.1 	49.0 	9.3 	3.1 	-3.1 	189.0 	26.7 	2.7 	5.7 	-9.3 	168.7 	2.1 	2.0 	-7.0 	23.2 	0.8 	1.0 	33.1 	4.1 	35.1 	
119.0 	56.4 	48.3 	9.3 	2.7 	-2.7 	192.3 	27.1 	2.6 	5.4 	-9.7 	165.1 	1.9 	1.9 	-7.6 	23.2 	0.8 	0.8 	32.8 	4.4 	34.7 	
121.2 	56.6 	50.7 	8.5 	3.3 	-3.1 	191.8 	25.9 	1.2 	6.4 	-9.4 	163.4 	2.5 	2.2 	-8.3 	23.3 	0.8 	0.7 	32.8 	4.5 	35.0 	
120.4 	61.4 	48.3 	8.8 	3.0 	-3.8 	192.2 	24.8 	2.0 	5.8 	-10.3 	161.6 	2.4 	1.7 	-8.7 	23.3 	0.8 	1.0 	33.0 	4.4 	34.9 	
118.7 	56.2 	50.8 	8.9 	2.6 	-2.6 	191.8 	25.9 	3.0 	4.9 	-8.6 	161.8 	1.7 	1.2 	-8.0 	23.3 	0.8 	0.8 	32.8 	4.5 	35.3 	
121.6 	54.8 	50.9 	9.1 	3.5 	-2.7 	194.6 	24.0 	1.3 	5.4 	-10.0 	162.8 	1.2 	1.8 	-8.2 	23.3 	0.8 	0.9 	32.6 	4.6 	35.5 	
120.6 	58.5 	48.0 	9.1 	3.0 	-2.5 	189.0 	28.3 	1.8 	4.8 	-9.3 	162.9 	1.6 	2.4 	-8.4 	23.3 	0.8 	0.8 	33.0 	4.4 	35.1 	
120.6 	54.4 	50.8 	9.2 	3.0 	-2.3 	188.3 	26.1 	1.8 	5.2 	-10.3 	163.8 	2.3 	1.8 	-7.5 	23.2 	0.8 	1.0 	32.8 	4.8 	34.8 	
120.6 	56.6 	47.4 	8.6 	3.1 	-2.5 	189.2 	25.9 	2.4 	5.5 	-8.6 	163.1 	2.5 	1.5 	-8.8 	23.3 	0.8 	0.9 	32.8 	4.2 	35.0 	
