C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
122.8 	51.7 	38.6 	9.4 	2.4 	-10.7 	194.2 	14.0 	0.7 	4.4 	-4.2 	173.9 	-1.1 	1.8 	-1.2 	24.0 	0.6 	0.2 	35.6 	3.3 	37.5 	
119.2 	53.6 	42.2 	9.1 	3.1 	-10.3 	194.4 	14.9 	1.8 	2.8 	-2.8 	171.9 	0.1 	2.2 	-0.6 	24.0 	0.9 	0.2 	35.4 	3.4 	37.2 	
119.5 	54.3 	40.0 	9.1 	3.1 	-11.3 	189.6 	18.3 	1.5 	2.9 	-2.7 	177.6 	-1.3 	2.7 	0.1 	24.0 	0.5 	0.4 	35.7 	3.5 	37.2 	
120.9 	53.1 	39.6 	9.4 	1.9 	-11.2 	195.3 	14.7 	0.5 	3.4 	-2.5 	170.9 	-1.3 	1.9 	0.2 	24.0 	0.7 	0.4 	35.5 	3.1 	37.5 	
117.7 	53.4 	39.5 	9.1 	1.3 	-8.9 	193.8 	16.1 	1.0 	1.1 	-1.7 	175.9 	-0.6 	2.5 	-0.5 	23.9 	0.7 	0.3 	35.5 	2.9 	37.0 	
121.8 	55.8 	41.1 	9.4 	2.4 	-10.0 	195.6 	16.6 	0.8 	3.7 	-2.7 	171.2 	-0.9 	2.0 	-0.7 	24.0 	0.7 	0.2 	35.4 	3.1 	37.3 	
119.1 	55.1 	39.0 	9.7 	2.4 	-9.4 	188.1 	15.0 	0.2 	4.0 	-2.9 	172.6 	-0.9 	2.8 	-1.2 	24.0 	0.7 	0.2 	35.8 	3.2 	37.2 	
119.1 	54.0 	42.3 	9.3 	2.2 	-11.1 	195.1 	13.4 	0.8 	3.0 	-2.2 	175.0 	-0.2 	3.4 	0.2 	24.0 	0.9 	0.2 	35.6 	3.1 	36.9 	
121.5 	51.5 	40.1 	9.7 	2.2 	-10.2 	196.3 	17.7 	0.4 	3.2 	-1.0 	170.8 	-0.5 	1.9 	-1.5 	24.0 	0.6 	0.3 	35.9 	2.8 	37.1 	
117.2 	56.2 	41.2 	8.8 	2.5 	-9.8 	191.1 	14.9 	1.1 	3.8 	-2.1 	170.5 	-0.9 	1.3 	1.0 	24.0 	0.9 	0.3 	35.6 	3.2 	37.2 	
121.8 	52.1 	36.7 	9.1 	2.3 	-9.0 	192.5 	14.8 	0.4 	3.3 	-3.0 	172.8 	-1.6 	1.6 	-0.2 	24.0 	0.9 	0.4 	35.5 	3.3 	37.3 	
119.5 	51.8 	38.0 	8.9 	2.1 	-10.5 	192.7 	14.2 	0.1 	3.0 	-5.7 	170.3 	-0.4 	3.4 	-0.9 	24.1 	0.7 	0.2 	35.5 	3.0 	37.3 	
121.0 	54.8 	40.3 	9.4 	2.7 	-10.0 	193.3 	15.9 	1.2 	2.2 	-3.0 	170.7 	-1.0 	2.1 	0.0 	24.1 	0.7 	0.4 	35.8 	3.0 	37.1 	
124.0 	52.9 	41.0 	9.1 	2.0 	-8.9 	193.9 	12.9 	0.6 	2.8 	-1.6 	172.8 	-0.4 	1.8 	0.1 	24.1 	0.7 	0.3 	35.8 	2.9 	37.6 	
121.9 	54.1 	38.0 	9.4 	2.6 	-9.6 	192.9 	16.3 	1.0 	3.6 	-4.1 	168.8 	-0.8 	2.9 	0.4 	23.9 	0.6 	0.1 	35.3 	3.5 	37.5 	
121.6 	58.2 	37.4 	9.1 	2.7 	-9.5 	192.2 	16.4 	1.2 	3.3 	-3.3 	173.4 	-1.1 	2.7 	0.5 	24.0 	0.8 	0.4 	35.4 	3.1 	37.5 	
122.9 	57.4 	42.2 	9.1 	2.3 	-10.5 	194.3 	18.3 	0.9 	3.1 	-2.6 	171.7 	-1.2 	3.1 	0.7 	23.9 	0.8 	0.1 	35.2 	3.1 	37.4 	
124.1 	54.8 	41.5 	9.7 	2.6 	-10.0 	196.9 	14.5 	1.0 	3.1 	-1.0 	170.6 	-1.7 	2.2 	-1.5 	24.0 	0.7 	0.2 	35.3 	3.3 	37.3 	
120.8 	54.4 	40.6 	9.0 	2.6 	-10.1 	195.0 	15.8 	1.3 	3.1 	-3.7 	171.6 	-1.1 	4.1 	-0.3 	24.0 	0.8 	0.4 	35.8 	3.4 	37.3 	
122.0 	59.1 	42.7 	8.9 	1.7 	-10.2 	196.7 	11.0 	1.9 	3.2 	-2.7 	173.1 	-1.1 	2.5 	-0.9 	24.0 	0.8 	0.5 	35.6 	3.2 	37.3 	
122.6 	56.6 	38.6 	9.3 	2.3 	-9.6 	191.9 	16.8 	0.8 	3.5 	-3.8 	170.5 	-1.4 	2.5 	0.7 	24.0 	0.5 	0.2 	35.7 	3.2 	37.5 	
121.1 	54.1 	41.6 	8.9 	2.1 	-9.9 	194.7 	14.9 	1.2 	3.6 	-4.2 	173.9 	-0.6 	2.9 	-1.4 	24.0 	0.7 	0.3 	35.5 	3.2 	37.5 	
121.8 	56.5 	39.5 	9.2 	2.7 	-8.6 	193.4 	16.4 	1.1 	3.1 	-2.4 	169.5 	-0.9 	2.0 	-1.0 	24.0 	0.8 	0.1 	35.5 	3.2 	36.8 	
115.2 	54.3 	39.8 	8.7 	2.9 	-11.1 	194.6 	13.0 	1.3 	3.1 	-2.4 	172.9 	-0.4 	2.5 	-0.6 	23.9 	0.8 	0.4 	35.4 	3.2 	37.2 	
120.0 	53.1 	41.8 	9.1 	2.5 	-9.4 	193.7 	16.3 	0.5 	2.8 	-2.4 	169.8 	-1.2 	2.4 	-1.1 	24.0 	0.9 	0.4 	35.7 	3.0 	37.1 	
120.5 	59.5 	40.8 	9.7 	2.0 	-9.8 	192.6 	19.3 	0.8 	2.7 	-2.4 	173.8 	-0.7 	2.9 	-1.1 	24.0 	0.7 	0.3 	35.7 	3.2 	37.6 	
119.8 	55.3 	42.2 	9.4 	2.8 	-8.7 	193.1 	16.4 	1.7 	4.0 	-2.3 	171.1 	-1.0 	2.1 	-0.6 	23.9 	0.7 	0.1 	35.7 	3.4 	37.1 	
119.7 	56.5 	38.6 	8.7 	2.0 	-10.4 	195.1 	14.8 	2.1 	3.4 	-3.9 	172.6 	-0.4 	2.1 	-1.4 	23.9 	0.8 	0.4 	35.4 	3.2 	37.4 	
117.3 	54.0 	38.8 	9.2 	2.1 	-11.8 	194.1 	17.9 	0.8 	3.4 	-3.5 	175.5 	-0.3 	1.5 	-0.1 	24.0 	0.6 	0.2 	35.4 	3.0 	37.1 	
122.8 	54.2 	43.6 	9.2 	1.8 	-10.3 	193.5 	19.4 	2.4 	3.7 	-2.0 	171.2 	-0.9 	2.9 	0.7 	24.0 	0.8 	0.5 	35.6 	3.1 	37.3 	
117.3 	49.2 	39.8 	8.7 	1.7 	-9.8 	193.1 	16.3 	0.4 	2.7 	-2.7 	167.3 	-1.5 	3.5 	1.1 	24.0 	0.5 	0.4 	35.6 	3.1 	37.4 	
121.1 	55.7 	40.6 	8.9 	1.1 	-12.0 	195.3 	12.1 	0.1 	1.6 	-1.0 	171.1 	-1.1 	0.4 	-1.1 	24.1 	0.7 	0.2 	35.2 	3.4 	37.4 	
118.0 	56.3 	40.7 	8.7 	2.6 	-9.6 	192.3 	12.1 	0.8 	4.8 	-3.8 	168.4 	-1.8 	1.2 	0.2 	24.0 	0.8 	0.3 	35.7 	3.2 	37.4 	
122.7 	55.9 	41.9 	9.1 	2.5 	-10.4 	192.3 	16.6 	1.6 	2.3 	-2.8 	178.2 	-1.1 	1.8 	0.4 	24.0 	0.8 	0.2 	35.7 	2.9 	37.1 	
120.5 	55.2 	40.3 	9.4 	2.4 	-10.8 	194.2 	16.8 	0.7 	3.7 	-2.2 	172.7 	-0.2 	1.6 	-0.8 	23.9 	0.7 	0.2 	35.6 	3.2 	37.4 	
119.6 	52.9 	34.5 	9.0 	2.5 	-9.7 	198.9 	13.6 	0.2 	2.7 	-1.3 	174.5 	-1.0 	2.9 	-0.6 	24.0 	0.8 	0.3 	35.4 	3.3 	37.3 	
123.5 	51.2 	41.0 	9.5 	2.2 	-9.1 	191.9 	18.7 	1.3 	3.8 	-3.7 	175.8 	-1.0 	1.0 	-0.7 	24.0 	0.5 	0.3 	35.3 	2.7 	37.1 	
118.0 	56.0 	40.4 	9.0 	2.1 	-10.1 	193.2 	16.1 	0.2 	3.9 	-2.1 	171.0 	-0.8 	2.5 	-1.0 	24.0 	0.8 	0.1 	35.3 	3.3 	37.0 	
117.3 	54.7 	39.4 	9.4 	3.0 	-9.7 	195.0 	16.3 	0.2 	4.4 	-4.7 	167.2 	-0.9 	1.7 	-0.4 	24.0 	0.9 	0.3 	35.3 	3.3 	37.2 	
118.4 	58.5 	38.3 	9.4 	1.7 	-9.4 	189.5 	15.2 	1.2 	2.5 	-2.8 	168.4 	-0.7 	3.5 	-0.7 	24.1 	0.6 	0.3 	35.2 	3.2 	37.3 	
116.6 	56.2 	42.3 	9.4 	2.0 	-9.6 	196.2 	17.6 	0.9 	2.6 	-1.7 	172.7 	-1.3 	1.1 	-0.2 	24.0 	0.5 	0.5 	35.6 	3.7 	37.5 	
116.8 	55.5 	40.7 	9.0 	3.0 	-10.2 	195.1 	17.9 	1.4 	4.1 	-2.2 	172.5 	-1.7 	2.0 	0.3 	24.0 	0.7 	0.5 	35.3 	3.2 	37.2 	
119.6 	54.3 	40.7 	8.8 	2.3 	-10.0 	194.5 	15.7 	0.5 	2.4 	-1.7 	171.1 	-0.9 	2.8 	-1.1 	24.0 	0.5 	0.3 	35.4 	3.3 	37.3 	
120.7 	53.9 	43.0 	9.4 	1.9 	-10.0 	188.7 	20.7 	0.1 	3.6 	-5.2 	169.9 	-1.0 	1.5 	-0.9 	24.0 	0.7 	0.4 	35.4 	3.0 	37.2 	
116.0 	56.8 	42.1 	9.5 	1.9 	-10.6 	194.5 	14.3 	0.8 	3.5 	-4.4 	176.3 	-0.4 	2.6 	-0.8 	24.0 	0.7 	0.3 	35.4 	3.1 	37.4 	
120.5 	57.1 	39.8 	9.4 	1.3 	-10.1 	195.2 	19.5 	1.4 	4.3 	-3.5 	172.2 	-0.9 	2.3 	-0.0 	24.0 	0.7 	0.2 	35.8 	3.3 	37.2 	
120.8 	52.3 	40.7 	9.1 	1.9 	-10.0 	191.4 	15.4 	0.0 	1.5 	-1.4 	169.8 	-1.1 	0.9 	-0.8 	24.0 	0.7 	0.3 	35.5 	3.2 	37.2 	
121.0 	56.8 	38.2 	9.2 	2.3 	-10.3 	193.4 	15.9 	0.0 	3.3 	-1.4 	172.1 	-1.4 	1.4 	0.4 	24.0 	0.6 	0.2 	35.4 	3.1 	37.1 	
115.0 	56.3 	41.1 	9.2 	2.8 	-10.4 	192.0 	14.5 	1.2 	1.7 	-3.1 	173.1 	-1.2 	3.3 	1.0 	24.0 	0.7 	0.3 	35.8 	3.2 	37.3 	
121.4 	52.2 	42.4 	9.3 	1.9 	-10.5 	193.2 	15.0 	-0.1 	3.2 	-4.5 	166.2 	-0.0 	1.7 	-0.2 	24.0 	0.8 	0.3 	35.5 	3.0 	37.4 	
117.9 	54.7 	38.2 	9.3 	2.4 	-9.5 	193.8 	15.8 	1.7 	3.2 	-4.0 	172.2 	-2.0 	2.1 	-0.5 	23.9 	0.8 	0.2 	35.7 	2.8 	37.1 	
118.5 	56.7 	38.4 	9.7 	2.7 	-10.2 	194.3 	16.3 	0.9 	3.3 	-2.8 	170.0 	-1.3 	2.8 	-1.4 	24.1 	0.6 	0.3 	35.2 	3.2 	37.6 	
121.3 	56.3 	41.0 	9.4 	2.3 	-11.7 	192.7 	15.6 	0.8 	4.6 	-3.0 	168.0 	-1.1 	3.3 	-0.4 	24.0 	0.9 	0.4 	35.5 	3.0 	37.3 	
122.7 	53.6 	40.2 	9.3 	2.4 	-10.7 	190.2 	15.9 	0.9 	3.9 	-4.7 	171.2 	-1.0 	1.1 	-0.6 	24.0 	0.6 	0.2 	35.6 	3.1 	37.3 	
119.3 	52.4 	39.9 	8.9 	2.0 	-10.8 	193.8 	17.9 	0.5 	3.3 	-3.6 	171.2 	-1.4 	3.2 	-0.4 	24.0 	0.8 	0.2 	35.6 	3.2 	37.4 	
118.4 	53.9 	41.8 	9.6 	2.2 	-9.1 	193.8 	20.5 	1.4 	4.7 	-2.2 	173.0 	-1.1 	2.9 	0.4 	24.0 	0.7 	0.1 	35.3 	3.3 	37.3 	
120.5 	53.5 	40.8 	9.2 	2.6 	-10.9 	191.8 	14.6 	0.7 	4.8 	-3.7 	171.1 	-0.2 	2.3 	-0.1 	24.0 	0.6 	0.2 	35.6 	3.2 	37.4 	
118.9 	52.6 	40.6 	9.7 	2.8 	-11.1 	194.6 	16.6 	-0.4 	3.9 	-2.4 	172.3 	-0.6 	1.3 	0.2 	23.9 	0.6 	0.3 	35.6 	3.2 	37.2 	
118.9 	56.4 	40.1 	9.0 	2.9 	-9.4 	191.9 	16.4 	0.6 	3.7 	-2.6 	172.6 	-0.5 	3.0 	-0.7 	24.0 	0.8 	0.3 	35.5 	3.4 	37.2 	
118.9 	55.8 	40.5 	9.8 	2.6 	-9.5 	194.1 	17.6 	1.5 	2.3 	-1.9 	172.3 	-0.6 	3.7 	0.6 	23.9 	0.7 	0.3 	35.7 	3.4 	37.2 	
121.1 	57.0 	38.5 	9.8 	2.1 	-9.6 	192.7 	17.1 	1.8 	4.5 	-2.1 	168.3 	-1.4 	1.5 	-0.8 	24.0 	0.5 	0.2 	35.4 	3.4 	37.6 	
114.1 	55.9 	37.9 	9.3 	2.1 	-10.0 	193.9 	14.1 	1.3 	2.9 	-2.8 	172.6 	-1.2 	2.2 	-1.1 	24.1 	0.9 	0.5 	35.4 	3.2 	37.8 	
117.8 	55.3 	42.3 	10.0 	1.8 	-9.9 	194.9 	15.9 	1.5 	3.0 	-3.0 	174.3 	-1.4 	2.1 	-0.7 	24.1 	0.8 	0.2 	35.5 	3.3 	37.3 	
118.0 	54.0 	40.6 	9.5 	2.6 	-10.0 	195.7 	15.4 	0.9 	3.3 	-2.7 	170.1 	-1.1 	3.1 	0.3 	23.9 	0.8 	0.3 	35.6 	3.4 	37.4 	
121.8 	53.5 	39.7 	9.1 	2.6 	-9.6 	194.6 	14.0 	0.3 	3.9 	-2.0 	177.4 	-1.4 	2.6 	-0.4 	24.0 	0.7 	0.3 	35.8 	3.3 	37.6 	
122.6 	53.6 	39.6 	9.5 	2.2 	-9.7 	192.2 	14.6 	1.2 	3.1 	-4.2 	169.8 	-0.4 	2.1 	0.0 	23.9 	0.7 	0.3 	35.4 	3.0 	37.4 	
118.8 	53.4 	39.8 	9.7 	3.1 	-9.9 	192.7 	14.6 	1.1 	4.5 	-2.8 	173.3 	-1.4 	1.2 	0.1 	24.0 	0.6 	0.3 	35.4 	3.3 	37.3 	
120.7 	51.5 	39.6 	9.2 	3.2 	-11.0 	192.8 	16.1 	1.2 	1.9 	-4.0 	170.3 	-0.4 	2.9 	0.0 	24.1 	0.7 	0.1 	35.5 	3.3 	37.4 	
121.9 	53.9 	41.7 	9.3 	2.2 	-9.8 	193.9 	15.3 	0.6 	2.7 	-2.0 	169.8 	-1.0 	2.4 	-0.2 	24.0 	0.6 	0.3 	35.6 	3.3 	37.5 	
120.9 	55.4 	37.6 	9.6 	2.1 	-10.8 	196.6 	15.9 	0.9 	2.8 	-1.1 	172.7 	-0.1 	3.1 	-0.4 	24.1 	0.7 	0.4 	35.5 	3.1 	37.1 	
120.6 	55.3 	40.0 	9.0 	2.9 	-9.2 	191.8 	13.8 	0.7 	2.0 	-1.2 	176.6 	-0.5 	2.9 	-0.3 	24.0 	0.7 	0.3 	35.5 	3.0 	37.5 	
121.0 	52.9 	37.4 	9.3 	1.7 	-10.6 	192.7 	14.3 	1.0 	2.0 	-1.4 	172.3 	-0.8 	1.9 	-0.5 	24.0 	0.8 	0.4 	35.6 	3.2 	37.7 	
117.9 	53.2 	40.7 	9.2 	2.3 	-10.5 	193.8 	12.8 	0.2 	3.4 	-0.9 	174.7 	-1.0 	3.6 	-1.0 	24.0 	0.6 	0.3 	35.5 	3.1 	37.7 	
121.0 	53.4 	39.8 	9.9 	2.6 	-10.2 	195.7 	13.2 	2.0 	4.5 	-1.1 	172.0 	-1.4 	2.4 	-1.0 	23.9 	0.7 	0.1 	35.4 	3.3 	37.3 	
122.2 	53.7 	40.6 	9.2 	2.0 	-10.6 	191.4 	15.7 	1.5 	2.4 	-2.3 	176.3 	0.1 	2.5 	-0.2 	23.9 	0.6 	0.2 	35.6 	3.3 	37.7 	
119.7 	53.8 	39.4 	10.0 	2.4 	-10.7 	192.1 	14.7 	0.1 	2.5 	-4.1 	171.4 	-1.2 	3.3 	-0.6 	24.0 	0.8 	0.5 	35.4 	3.2 	37.3 	
122.4 	48.8 	41.4 	8.7 	1.8 	-10.3 	192.7 	16.4 	1.3 	4.1 	-4.5 	173.2 	-1.2 	2.2 	-0.6 	24.0 	0.6 	0.4 	35.5 	3.2 	36.7 	
118.6 	53.9 	41.2 	9.5 	2.3 	-10.0 	195.6 	18.3 	1.6 	3.1 	-1.3 	177.4 	-1.0 	2.1 	-0.5 	24.0 	0.7 	0.2 	35.7 	3.1 	37.3 	
120.1 	51.9 	40.7 	9.7 	2.7 	-9.7 	194.4 	15.7 	0.4 	3.9 	-1.2 	171.0 	-1.5 	2.0 	-0.6 	24.0 	0.7 	0.4 	35.7 	3.0 	37.4 	
121.3 	55.9 	39.3 	9.1 	1.5 	-10.6 	194.6 	13.1 	1.7 	3.0 	-2.3 	170.6 	-1.3 	1.3 	-1.2 	23.9 	0.7 	0.3 	35.7 	3.1 	37.3 	
125.9 	53.0 	41.3 	8.9 	3.1 	-9.4 	192.9 	15.4 	1.2 	3.2 	-3.0 	170.2 	-0.1 	2.9 	-0.2 	24.0 	0.8 	0.3 	35.6 	3.3 	37.1 	
116.0 	52.6 	42.2 	8.9 	2.5 	-11.0 	192.0 	16.8 	1.3 	4.0 	-3.4 	170.2 	-0.6 	2.5 	-0.1 	24.0 	0.6 	0.3 	35.2 	2.9 	37.4 	
118.1 	53.1 	41.8 	9.1 	3.2 	-10.1 	193.7 	16.0 	0.4 	1.7 	-1.8 	172.1 	-1.0 	2.6 	-0.7 	24.1 	0.5 	0.2 	35.5 	3.1 	37.4 	
119.3 	54.6 	40.9 	9.2 	2.2 	-9.7 	190.0 	14.7 	1.0 	2.1 	-3.9 	176.1 	-1.5 	3.7 	0.9 	24.0 	0.7 	0.2 	35.3 	3.4 	37.4 	
121.7 	56.3 	39.8 	9.1 	2.1 	-9.7 	194.2 	19.3 	1.4 	1.4 	-1.7 	172.8 	-0.7 	1.3 	-0.4 	23.9 	0.7 	0.3 	35.5 	3.2 	37.3 	
122.3 	54.9 	42.7 	9.6 	2.9 	-9.8 	189.4 	18.7 	-0.1 	2.8 	-1.3 	171.5 	-1.2 	2.3 	0.2 	23.9 	0.5 	0.4 	35.2 	3.3 	37.0 	
123.4 	52.6 	41.0 	9.2 	2.8 	-10.3 	195.1 	17.5 	1.4 	3.0 	-4.3 	164.4 	-0.9 	2.8 	-0.7 	24.0 	0.7 	0.3 	35.1 	3.3 	37.2 	
118.9 	52.3 	41.9 	9.2 	1.4 	-10.1 	192.3 	17.3 	1.1 	3.4 	-2.1 	171.8 	-0.1 	2.1 	-1.3 	23.9 	0.6 	0.3 	35.3 	3.4 	37.0 	
122.0 	57.2 	43.6 	9.3 	2.4 	-11.4 	190.8 	13.9 	0.3 	2.9 	-4.3 	172.0 	-0.6 	2.0 	0.0 	24.0 	0.7 	0.3 	35.6 	3.2 	37.4 	
120.6 	52.0 	42.8 	9.5 	2.9 	-11.0 	194.2 	15.9 	0.5 	3.2 	-1.7 	171.0 	-0.3 	0.4 	-0.6 	23.9 	0.7 	0.1 	35.8 	3.3 	37.3 	
118.5 	54.6 	42.0 	8.6 	2.8 	-10.2 	193.8 	13.0 	1.2 	3.7 	-2.9 	168.0 	-1.1 	2.1 	-0.8 	24.0 	0.7 	0.4 	35.6 	3.3 	37.1 	
122.6 	55.9 	39.2 	9.7 	2.3 	-9.0 	190.0 	15.2 	1.4 	3.7 	-2.7 	170.3 	-0.9 	1.9 	0.4 	24.0 	0.7 	0.4 	35.2 	3.3 	37.3 	
122.7 	58.8 	44.4 	9.4 	1.6 	-9.8 	191.6 	18.9 	1.1 	4.8 	-5.9 	166.9 	-0.9 	1.9 	-0.3 	24.0 	0.6 	0.3 	35.4 	3.2 	37.1 	
122.4 	52.9 	42.2 	9.1 	2.5 	-9.7 	196.5 	16.6 	0.2 	4.0 	-4.7 	170.1 	-0.8 	1.7 	-0.1 	23.9 	0.8 	0.3 	35.5 	2.8 	37.3 	
121.2 	54.7 	39.6 	9.1 	2.1 	-10.5 	195.6 	17.9 	0.9 	4.7 	-2.3 	168.6 	-0.4 	2.4 	-0.1 	24.0 	0.8 	0.2 	35.5 	3.2 	37.0 	
119.4 	53.1 	41.9 	9.2 	2.0 	-10.4 	191.7 	16.3 	1.0 	4.5 	-2.8 	166.7 	-1.2 	2.1 	-1.0 	24.0 	0.8 	0.2 	35.6 	3.1 	37.1 	
122.8 	54.9 	41.3 	9.7 	2.7 	-11.2 	193.7 	18.1 	0.6 	1.6 	-3.6 	173.2 	-0.6 	1.7 	0.2 	24.0 	0.7 	0.2 	35.6 	3.1 	37.5 	
124.1 	51.7 	40.9 	9.0 	1.5 	-10.1 	192.8 	18.1 	1.1 	3.2 	-2.5 	176.3 	-0.3 	3.2 	0.3 	24.0 	0.9 	0.3 	35.6 	3.4 	37.0 	
118.6 	56.0 	41.7 	9.4 	2.4 	-9.9 	195.9 	14.9 	-0.3 	3.3 	-3.4 	172.8 	-0.0 	3.1 	-0.5 	24.0 	0.8 	0.2 	35.3 	3.0 	37.0 	
120.0 	53.6 	39.7 	9.3 	2.1 	-9.0 	194.5 	15.9 	0.9 	3.0 	-2.2 	175.7 	-0.1 	2.0 	-0.6 	24.0 	0.9 	0.2 	35.3 	3.5 	37.6 	
116.4 	55.7 	38.9 	9.0 	2.4 	-9.7 	195.0 	17.4 	0.2 	3.7 	-2.5 	173.8 	-1.3 	3.4 	-0.2 	24.0 	0.6 	0.4 	35.5 	3.4 	37.1 	
122.1 	54.0 	39.5 	9.8 	2.6 	-9.4 	190.5 	15.4 	1.4 	2.8 	-2.6 	170.8 	-0.4 	1.9 	0.3 	24.0 	0.7 	0.5 	35.6 	3.2 	37.3 	
119.7 	57.3 	42.9 	9.5 	2.7 	-10.8 	198.0 	15.0 	1.4 	3.5 	-2.2 	170.1 	-1.7 	2.7 	-1.1 	24.0 	0.7 	0.3 	35.6 	3.2 	37.6 	
120.6 	55.1 	38.3 	9.3 	2.6 	-10.7 	193.5 	18.0 	0.6 	2.0 	-2.5 	172.8 	-1.8 	1.6 	0.3 	24.0 	0.7 	0.4 	35.6 	3.0 	37.1 	
121.3 	51.9 	41.3 	8.8 	3.0 	-11.6 	195.8 	14.5 	1.1 	3.0 	-0.8 	173.7 	-0.0 	0.8 	0.5 	24.0 	0.8 	0.5 	35.5 	3.0 	37.4 	
122.4 	56.2 	43.5 	9.2 	3.3 	-10.6 	194.3 	17.7 	0.8 	2.8 	-2.1 	169.9 	-0.9 	4.0 	-1.4 	24.0 	0.7 	0.2 	35.6 	3.1 	37.4 	
121.3 	52.2 	42.5 	9.6 	2.7 	-10.1 	193.6 	17.7 	1.3 	2.9 	-3.2 	173.3 	-1.0 	1.7 	0.2 	24.0 	0.5 	0.2 	35.3 	3.4 	37.5 	
123.3 	55.7 	39.4 	9.1 	1.5 	-10.1 	193.2 	13.6 	0.7 	1.4 	-2.3 	172.1 	-0.8 	1.9 	0.1 	24.0 	0.7 	0.4 	35.5 	3.1 	37.2 	
119.3 	56.0 	41.4 	8.9 	1.5 	-10.4 	198.8 	15.5 	1.2 	3.1 	-2.5 	175.9 	-0.6 	3.3 	-0.8 	24.0 	0.7 	0.4 	35.6 	3.1 	37.4 	
119.8 	53.4 	39.4 	9.7 	1.7 	-10.5 	192.3 	20.0 	1.4 	2.1 	-2.8 	170.3 	-0.6 	1.7 	0.3 	24.1 	0.7 	0.3 	35.7 	3.4 	37.4 	
118.9 	52.7 	40.4 	9.5 	2.3 	-11.1 	189.1 	18.5 	0.6 	2.3 	-2.5 	172.8 	-0.8 	2.1 	-0.6 	23.9 	0.9 	0.4 	35.3 	2.9 	37.3 	
119.0 	53.1 	43.4 	9.4 	2.2 	-8.7 	189.2 	18.5 	1.3 	4.4 	-4.8 	168.2 	-1.4 	3.0 	-1.1 	23.9 	0.8 	0.4 	35.4 	3.3 	37.3 	
121.9 	53.4 	39.2 	9.2 	2.4 	-9.4 	190.4 	15.4 	1.6 	3.3 	-4.3 	174.4 	-0.1 	2.2 	-0.5 	24.1 	0.7 	0.3 	35.5 	3.1 	37.5 	
116.8 	54.0 	42.5 	9.3 	1.6 	-9.3 	193.4 	13.3 	0.8 	2.6 	-2.0 	173.6 	-0.3 	1.5 	-0.2 	24.0 	0.7 	0.4 	35.7 	3.3 	37.0 	
121.1 	55.8 	39.1 	9.1 	1.9 	-10.4 	192.4 	16.7 	1.4 	2.3 	-3.4 	175.9 	-0.1 	2.1 	0.2 	24.0 	0.6 	0.2 	35.4 	3.4 	37.4 	
118.1 	52.0 	42.6 	9.6 	2.6 	-10.3 	191.0 	12.7 	1.0 	4.2 	-1.2 	172.8 	-0.8 	2.2 	-0.7 	24.0 	0.7 	0.3 	35.4 	3.4 	37.1 	
121.3 	56.1 	39.6 	9.4 	2.5 	-10.2 	196.9 	16.3 	1.2 	3.3 	-2.0 	178.0 	-0.5 	0.6 	-0.2 	24.0 	0.6 	0.3 	35.5 	3.3 	37.7 	
119.3 	53.4 	41.3 	9.6 	2.3 	-9.3 	193.5 	17.1 	1.9 	3.7 	-3.6 	177.0 	-0.9 	2.4 	0.2 	24.0 	0.8 	0.2 	35.3 	3.3 	37.5 	
123.2 	56.3 	39.7 	9.3 	2.3 	-10.8 	190.9 	21.2 	0.9 	3.7 	-2.8 	175.2 	-0.8 	2.7 	-1.2 	24.0 	0.6 	0.3 	35.3 	3.2 	37.4 	
121.0 	53.4 	42.4 	9.0 	2.1 	-9.8 	195.1 	18.3 	0.4 	3.8 	-1.8 	177.6 	-0.5 	2.4 	0.1 	24.0 	0.8 	0.2 	35.6 	3.5 	37.3 	
123.3 	55.2 	41.0 	8.7 	2.6 	-10.4 	192.9 	17.4 	1.7 	2.6 	-3.3 	175.0 	-0.1 	1.4 	0.1 	24.0 	0.5 	0.3 	35.4 	3.3 	37.5 	
124.1 	54.4 	39.2 	9.5 	3.3 	-10.8 	194.8 	12.3 	0.5 	2.7 	-4.0 	173.7 	-1.6 	2.8 	-0.5 	24.0 	0.6 	0.5 	35.5 	3.3 	37.4 	
121.0 	56.6 	42.9 	9.6 	2.2 	-9.1 	193.3 	19.2 	0.9 	3.8 	-3.1 	171.2 	-0.1 	3.6 	0.2 	24.1 	0.6 	0.4 	35.4 	3.3 	37.0 	
119.8 	54.9 	40.3 	9.3 	3.2 	-9.3 	192.6 	21.6 	0.8 	3.6 	-2.6 	173.6 	-1.4 	2.6 	-0.3 	24.0 	0.9 	0.6 	35.3 	3.4 	37.2 	
118.7 	53.8 	38.9 	8.9 	2.0 	-10.2 	196.9 	18.2 	0.5 	2.7 	-2.5 	171.7 	-0.8 	1.3 	-1.1 	24.1 	0.6 	0.1 	35.4 	3.0 	37.5 	
121.1 	55.9 	40.2 	8.9 	1.9 	-9.1 	198.4 	16.5 	1.0 	3.7 	-2.4 	170.9 	-0.7 	3.3 	-0.5 	24.0 	0.8 	0.2 	35.8 	2.9 	36.8 	
