C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
87.5 	44.4 	36.2 	6.2 	-0.2 	-1.0 	178.7 	19.4 	-6.6 	-2.5 	-7.7 	165.3 	-2.7 	4.1 	-11.4 	22.9 	-1.3 	-5.3 	29.1 	0.6 	35.0 	
87.1 	42.5 	35.2 	6.2 	-0.7 	-0.6 	176.5 	19.1 	-5.6 	-3.0 	-5.9 	163.4 	-2.8 	5.3 	-11.1 	22.9 	-1.3 	-5.3 	29.0 	0.6 	35.2 	
87.9 	42.1 	36.2 	6.3 	-0.5 	-0.6 	175.5 	16.8 	-5.8 	-3.5 	-6.5 	168.7 	-3.0 	4.6 	-10.1 	22.9 	-1.2 	-5.1 	29.1 	0.9 	34.9 	
87.1 	43.6 	34.3 	6.5 	-0.4 	-0.9 	175.9 	15.3 	-6.1 	-3.1 	-6.1 	161.2 	-3.2 	4.2 	-10.5 	23.0 	-1.4 	-5.3 	28.9 	0.7 	34.8 	
86.6 	44.0 	36.5 	6.2 	0.1 	-1.0 	176.5 	18.7 	-5.7 	-3.3 	-6.0 	168.6 	-2.7 	4.8 	-10.6 	22.8 	-1.3 	-5.3 	29.1 	0.9 	35.2 	
87.8 	44.5 	36.3 	6.2 	-0.5 	-0.7 	171.4 	19.6 	-6.0 	-3.0 	-7.4 	166.9 	-3.0 	5.0 	-10.8 	22.7 	-1.3 	-5.3 	28.9 	0.7 	35.1 	
87.2 	44.2 	34.3 	6.1 	-0.7 	-0.7 	172.6 	20.8 	-5.7 	-3.0 	-6.1 	170.5 	-2.9 	4.8 	-10.6 	22.9 	-1.3 	-5.2 	28.9 	0.8 	35.1 	
86.5 	44.9 	35.6 	6.2 	-0.4 	-0.5 	178.7 	14.0 	-6.3 	-3.3 	-7.0 	164.3 	-3.3 	4.7 	-10.8 	22.9 	-1.3 	-5.2 	29.1 	0.9 	35.0 	
86.3 	45.4 	36.0 	6.3 	-0.4 	-0.7 	180.8 	16.3 	-6.0 	-2.2 	-6.8 	166.2 	-2.6 	4.0 	-10.5 	22.8 	-1.3 	-5.3 	29.0 	0.9 	34.7 	
86.8 	45.2 	37.1 	6.0 	-0.7 	-0.3 	175.9 	16.3 	-5.9 	-3.0 	-5.8 	162.9 	-2.7 	4.4 	-11.2 	23.0 	-1.2 	-5.2 	28.9 	0.8 	34.8 	
87.1 	43.2 	36.7 	6.1 	-0.8 	-0.5 	173.4 	18.8 	-6.0 	-2.6 	-6.3 	168.1 	-2.7 	4.8 	-10.7 	22.9 	-1.3 	-5.1 	29.1 	0.8 	34.9 	
87.1 	42.4 	35.2 	6.0 	-0.3 	-0.6 	175.1 	16.1 	-6.0 	-3.1 	-6.5 	162.9 	-3.1 	4.3 	-10.9 	23.0 	-1.3 	-5.2 	29.1 	0.8 	34.8 	
86.6 	43.6 	36.1 	5.8 	-0.3 	-0.4 	170.8 	17.2 	-5.7 	-3.2 	-6.2 	168.1 	-3.1 	4.1 	-10.9 	23.0 	-1.3 	-5.3 	29.1 	0.6 	35.0 	
86.4 	44.1 	36.4 	6.2 	-0.5 	-0.9 	174.0 	17.6 	-5.5 	-2.9 	-6.7 	167.5 	-2.8 	4.6 	-10.6 	22.9 	-1.3 	-5.2 	28.9 	1.0 	35.1 	
87.3 	42.9 	35.3 	6.0 	-0.5 	-0.7 	174.7 	16.4 	-5.6 	-2.4 	-7.1 	166.6 	-3.2 	5.0 	-10.5 	22.9 	-1.3 	-5.2 	29.0 	0.9 	34.8 	
87.8 	43.7 	34.0 	6.4 	-0.2 	-0.5 	176.2 	17.7 	-5.9 	-3.0 	-5.9 	168.3 	-2.7 	4.8 	-11.4 	22.9 	-1.4 	-5.1 	29.0 	0.8 	34.7 	
86.3 	43.4 	35.3 	6.2 	-0.4 	-0.6 	177.6 	16.7 	-5.6 	-3.5 	-6.8 	163.0 	-2.7 	4.5 	-10.9 	23.0 	-1.3 	-5.4 	29.0 	0.7 	35.0 	
86.8 	42.3 	35.4 	5.8 	-0.5 	-0.4 	179.7 	15.4 	-5.3 	-2.7 	-6.8 	165.8 	-3.0 	4.7 	-11.1 	22.9 	-1.3 	-5.2 	29.0 	0.7 	35.1 	
86.9 	43.3 	35.8 	6.4 	-0.4 	-0.5 	177.0 	17.9 	-6.1 	-2.8 	-6.3 	164.6 	-2.7 	4.5 	-10.4 	22.8 	-1.3 	-5.3 	29.0 	0.9 	34.8 	
87.6 	45.7 	35.3 	5.9 	-0.3 	-0.7 	172.0 	17.7 	-6.1 	-3.5 	-6.2 	167.6 	-2.9 	4.9 	-10.6 	22.8 	-1.3 	-5.1 	29.0 	0.7 	34.9 	
87.2 	42.1 	35.2 	6.0 	-0.4 	-0.6 	177.6 	19.2 	-6.2 	-3.7 	-7.1 	166.9 	-2.6 	4.3 	-11.7 	22.9 	-1.3 	-5.2 	29.1 	0.8 	35.0 	
87.2 	44.0 	36.7 	6.0 	-0.5 	-0.5 	176.8 	19.4 	-5.2 	-3.0 	-6.8 	169.6 	-3.0 	3.7 	-10.6 	22.9 	-1.3 	-5.1 	28.9 	0.8 	34.9 	
87.5 	44.5 	36.5 	6.1 	-0.8 	-0.6 	174.2 	16.2 	-6.0 	-3.5 	-6.6 	167.2 	-3.2 	4.0 	-10.9 	23.0 	-1.3 	-5.2 	28.9 	0.8 	34.9 	
86.6 	43.6 	34.7 	6.2 	-0.4 	-0.3 	175.9 	18.6 	-5.6 	-3.1 	-6.2 	167.6 	-2.7 	4.4 	-11.2 	23.0 	-1.3 	-5.2 	29.0 	0.8 	35.0 	
87.4 	44.2 	35.2 	5.8 	-0.6 	-0.8 	178.5 	21.2 	-5.8 	-3.2 	-6.8 	167.2 	-3.1 	4.5 	-9.8 	22.7 	-1.3 	-5.1 	28.9 	0.9 	35.3 	
85.9 	42.9 	35.2 	6.1 	-0.4 	-0.6 	173.5 	18.3 	-5.9 	-3.4 	-6.9 	164.7 	-3.2 	4.5 	-10.3 	22.8 	-1.3 	-5.1 	29.0 	0.8 	34.9 	
87.8 	42.4 	35.6 	6.0 	-0.6 	-0.7 	175.0 	18.5 	-5.6 	-3.3 	-5.9 	164.4 	-2.8 	3.7 	-10.6 	23.0 	-1.3 	-5.3 	28.9 	0.9 	34.9 	
86.7 	44.6 	36.4 	6.1 	0.1 	-0.6 	172.3 	15.4 	-6.0 	-3.2 	-6.6 	164.0 	-2.8 	5.4 	-10.3 	22.9 	-1.2 	-5.2 	28.9 	0.9 	35.0 	
86.1 	44.5 	34.8 	6.1 	-0.3 	-0.4 	175.1 	18.0 	-6.7 	-2.4 	-7.0 	168.7 	-2.9 	5.4 	-11.2 	23.0 	-1.3 	-5.2 	29.0 	0.8 	35.0 	
87.6 	43.2 	36.4 	6.1 	-0.7 	-0.6 	174.7 	16.6 	-5.6 	-3.0 	-6.6 	171.5 	-2.7 	4.4 	-10.5 	22.8 	-1.3 	-5.1 	29.1 	0.9 	34.7 	
87.4 	43.8 	34.6 	5.9 	-0.3 	-0.6 	175.2 	16.7 	-5.6 	-3.0 	-5.9 	165.9 	-2.7 	5.1 	-10.6 	23.0 	-1.4 	-5.2 	29.0 	0.7 	35.0 	
85.8 	44.9 	35.9 	6.0 	-0.7 	-0.3 	173.3 	20.1 	-5.9 	-3.2 	-6.8 	165.0 	-2.5 	4.8 	-10.7 	23.0 	-1.3 	-5.1 	29.2 	0.7 	34.9 	
86.8 	45.2 	34.6 	6.2 	0.0 	-0.7 	175.2 	17.8 	-5.5 	-3.0 	-6.3 	164.2 	-2.9 	4.0 	-11.4 	23.0 	-1.3 	-5.0 	28.9 	0.8 	35.2 	
86.5 	44.6 	37.2 	6.2 	-0.4 	-0.5 	170.0 	19.4 	-5.7 	-3.1 	-6.2 	164.7 	-3.0 	3.8 	-10.8 	22.9 	-1.2 	-5.3 	29.1 	0.9 	35.0 	
87.9 	43.3 	35.6 	6.2 	-0.4 	-0.6 	179.2 	15.6 	-6.0 	-3.5 	-6.7 	164.0 	-3.0 	5.3 	-10.1 	22.8 	-1.3 	-5.1 	29.0 	0.7 	35.3 	
87.0 	44.1 	34.7 	6.3 	-0.6 	-0.9 	176.9 	20.6 	-5.9 	-3.3 	-6.9 	167.5 	-2.8 	4.3 	-10.8 	23.0 	-1.3 	-5.1 	29.0 	0.8 	34.9 	
86.6 	43.2 	34.7 	6.0 	-0.2 	-0.4 	174.7 	16.4 	-5.8 	-2.9 	-6.5 	171.0 	-3.0 	4.7 	-10.7 	22.9 	-1.3 	-5.0 	29.0 	0.9 	34.9 	
87.9 	45.5 	35.2 	6.0 	-0.6 	-0.5 	174.4 	17.1 	-5.7 	-2.9 	-7.3 	173.1 	-2.7 	4.3 	-10.4 	22.9 	-1.2 	-5.4 	28.9 	1.0 	34.9 	
86.5 	43.2 	35.4 	6.3 	-0.4 	-0.7 	173.7 	14.1 	-5.7 	-2.4 	-7.0 	164.1 	-3.0 	5.0 	-10.7 	22.8 	-1.3 	-5.2 	29.0 	0.9 	34.9 	
87.1 	43.1 	35.4 	6.3 	-0.5 	-0.6 	176.6 	18.6 	-6.0 	-2.5 	-5.3 	167.0 	-2.6 	3.6 	-11.0 	22.9 	-1.3 	-5.1 	29.0 	0.6 	35.0 	
86.0 	47.6 	36.3 	6.0 	-0.4 	-0.7 	179.1 	18.9 	-5.5 	-3.3 	-6.0 	168.5 	-2.8 	4.5 	-10.3 	23.1 	-1.4 	-5.0 	29.0 	1.2 	35.1 	
87.4 	42.0 	34.7 	6.1 	-0.3 	-1.0 	174.8 	18.7 	-5.6 	-2.7 	-6.6 	165.1 	-3.0 	4.7 	-10.9 	23.0 	-1.3 	-5.2 	29.0 	0.8 	35.2 	
87.1 	44.9 	36.0 	6.2 	-0.6 	-0.2 	176.2 	20.4 	-6.2 	-3.7 	-6.5 	168.2 	-2.8 	4.5 	-10.8 	22.8 	-1.2 	-5.1 	29.0 	0.9 	35.0 	
86.5 	43.2 	34.0 	6.3 	-0.1 	-0.5 	172.7 	17.8 	-6.0 	-2.7 	-6.6 	162.9 	-3.0 	4.4 	-10.6 	22.8 	-1.3 	-5.2 	29.1 	0.8 	35.2 	
87.6 	44.3 	35.5 	6.3 	0.2 	-0.3 	176.5 	18.7 	-5.2 	-2.5 	-7.1 	165.2 	-2.8 	4.1 	-10.8 	22.9 	-1.3 	-5.0 	29.0 	0.7 	34.9 	
86.0 	44.2 	34.2 	6.3 	-0.3 	-0.3 	173.3 	15.8 	-6.0 	-3.1 	-6.2 	166.6 	-2.7 	4.9 	-10.9 	22.9 	-1.3 	-5.4 	28.9 	0.9 	34.6 	
87.2 	42.6 	35.5 	6.3 	-0.9 	-0.7 	173.4 	19.3 	-5.5 	-2.8 	-6.0 	163.3 	-3.2 	5.2 	-11.2 	22.9 	-1.3 	-5.1 	28.9 	0.7 	35.1 	
86.5 	43.0 	36.0 	6.1 	-0.4 	-0.7 	181.8 	18.7 	-5.5 	-2.5 	-7.3 	166.2 	-2.6 	4.2 	-10.2 	23.0 	-1.4 	-5.3 	28.9 	0.8 	34.6 	
87.3 	43.7 	35.4 	6.0 	-0.6 	-0.5 	174.9 	19.2 	-5.8 	-2.6 	-6.8 	164.6 	-3.1 	4.7 	-11.1 	22.9 	-1.2 	-5.1 	29.2 	0.8 	35.0 	
86.6 	42.5 	34.9 	5.8 	-0.4 	-1.0 	169.0 	21.4 	-6.3 	-2.5 	-6.8 	164.8 	-2.5 	4.2 	-10.7 	22.9 	-1.3 	-5.2 	29.1 	0.8 	35.2 	
88.5 	45.6 	35.6 	5.9 	-0.7 	-0.9 	173.6 	15.0 	-6.4 	-2.6 	-6.1 	166.8 	-2.7 	4.4 	-11.3 	22.9 	-1.3 	-5.2 	28.9 	0.7 	34.9 	
85.9 	45.4 	35.6 	6.0 	-0.5 	-0.8 	174.2 	20.4 	-5.9 	-3.0 	-7.1 	164.9 	-3.0 	4.4 	-11.1 	22.9 	-1.4 	-5.2 	28.8 	0.8 	35.0 	
86.8 	45.8 	35.6 	6.1 	-0.5 	-0.7 	172.9 	18.9 	-6.1 	-3.0 	-6.3 	169.5 	-2.8 	4.1 	-11.1 	22.7 	-1.3 	-5.1 	29.1 	0.7 	35.0 	
86.5 	43.9 	35.4 	6.2 	-0.8 	-0.9 	173.0 	14.7 	-5.7 	-2.8 	-6.8 	166.1 	-3.1 	4.7 	-10.7 	23.0 	-1.3 	-5.0 	28.9 	0.9 	34.8 	
87.9 	43.8 	35.5 	6.2 	-0.5 	-0.9 	176.0 	15.5 	-6.2 	-2.8 	-6.4 	167.0 	-3.0 	4.5 	-10.4 	23.0 	-1.3 	-5.2 	29.0 	0.8 	35.0 	
86.9 	42.0 	37.5 	6.2 	-0.4 	-0.5 	174.9 	18.6 	-5.4 	-2.5 	-6.2 	166.2 	-3.2 	5.1 	-10.5 	23.0 	-1.3 	-5.1 	28.9 	0.7 	35.1 	
86.4 	42.6 	36.7 	6.1 	-0.4 	-0.5 	173.0 	17.5 	-6.2 	-2.4 	-6.1 	160.5 	-2.9 	4.8 	-11.1 	22.9 	-1.3 	-5.2 	28.9 	0.8 	34.9 	
88.1 	42.7 	34.6 	6.1 	-0.1 	-0.5 	175.0 	19.7 	-6.2 	-3.1 	-6.6 	167.6 	-2.5 	3.6 	-10.3 	22.7 	-1.2 	-5.3 	29.1 	0.8 	35.0 	
87.5 	43.5 	35.3 	6.2 	-0.3 	-0.6 	175.9 	15.4 	-5.5 	-3.0 	-6.5 	169.0 	-3.0 	4.8 	-9.5 	22.8 	-1.3 	-5.0 	29.0 	0.7 	34.9 	
85.9 	45.1 	35.5 	6.1 	-0.1 	-0.6 	178.1 	19.3 	-5.7 	-2.0 	-6.3 	166.0 	-2.8 	4.3 	-10.4 	22.9 	-1.3 	-5.3 	29.0 	0.8 	35.1 	
87.6 	45.2 	36.1 	6.0 	-0.4 	-0.4 	172.0 	16.8 	-5.7 	-2.8 	-6.4 	165.8 	-2.8 	5.0 	-10.2 	22.9 	-1.3 	-5.3 	29.0 	0.9 	35.1 	
87.1 	43.4 	34.9 	6.0 	-0.2 	-0.8 	173.8 	19.3 	-6.0 	-3.1 	-6.5 	169.5 	-3.3 	4.1 	-11.9 	22.8 	-1.3 	-5.3 	28.9 	0.7 	35.0 	
87.0 	44.5 	34.7 	6.4 	-0.7 	-0.8 	174.3 	16.9 	-5.9 	-3.5 	-6.4 	167.4 	-3.1 	4.1 	-10.5 	23.2 	-1.3 	-5.3 	29.0 	0.9 	34.6 	
86.3 	44.8 	36.3 	6.2 	-0.6 	-0.1 	177.3 	16.4 	-5.6 	-2.9 	-7.0 	168.8 	-2.7 	4.3 	-10.9 	22.9 	-1.3 	-5.3 	29.3 	0.7 	34.8 	
87.4 	44.5 	34.7 	6.2 	-0.7 	-0.6 	174.5 	15.1 	-6.1 	-3.1 	-6.5 	166.9 	-3.4 	3.9 	-10.4 	22.9 	-1.3 	-5.2 	28.9 	0.9 	35.2 	
86.3 	44.3 	35.0 	6.3 	-0.4 	-0.5 	173.1 	17.8 	-6.1 	-2.8 	-7.5 	161.0 	-2.5 	4.6 	-11.2 	23.0 	-1.3 	-5.2 	29.0 	1.1 	35.1 	
87.3 	44.0 	36.1 	6.0 	-0.6 	-0.4 	174.8 	21.2 	-5.7 	-3.1 	-6.6 	165.0 	-2.7 	5.1 	-11.2 	23.1 	-1.2 	-5.3 	29.0 	1.0 	34.8 	
86.9 	43.1 	34.4 	6.1 	-0.7 	-0.9 	172.8 	16.8 	-5.8 	-2.3 	-6.5 	166.0 	-3.0 	4.6 	-10.7 	23.0 	-1.3 	-5.1 	29.0 	0.9 	35.2 	
88.2 	43.2 	34.2 	6.2 	-0.3 	-0.6 	174.2 	18.1 	-5.9 	-3.1 	-6.6 	166.6 	-2.9 	5.3 	-10.9 	22.8 	-1.3 	-5.2 	28.8 	0.8 	34.7 	
87.0 	43.8 	35.9 	6.2 	-0.5 	-0.6 	178.6 	14.5 	-5.6 	-2.6 	-6.5 	171.6 	-2.9 	4.8 	-11.1 	22.9 	-1.4 	-5.3 	29.1 	0.9 	35.1 	
87.3 	44.0 	36.5 	5.9 	-0.4 	-0.4 	171.0 	19.0 	-6.1 	-2.0 	-6.4 	163.7 	-2.7 	4.7 	-10.2 	23.1 	-1.3 	-5.2 	29.0 	0.7 	35.2 	
86.6 	44.8 	35.7 	6.2 	-0.2 	-0.7 	176.6 	20.3 	-6.1 	-3.0 	-6.8 	167.0 	-2.9 	4.5 	-11.5 	23.0 	-1.3 	-5.2 	29.2 	0.8 	34.7 	
87.3 	42.7 	37.8 	6.1 	-0.3 	-0.5 	177.0 	13.9 	-5.6 	-3.1 	-7.4 	169.9 	-2.8 	4.8 	-11.1 	23.0 	-1.3 	-5.0 	28.8 	0.9 	34.8 	
86.9 	42.5 	34.9 	5.9 	-0.1 	-0.9 	172.5 	16.9 	-5.2 	-2.9 	-6.8 	163.4 	-3.1 	4.7 	-11.0 	23.0 	-1.2 	-5.0 	28.9 	0.8 	35.0 	
87.7 	42.0 	36.3 	6.2 	-0.4 	-0.9 	174.5 	19.6 	-5.8 	-3.2 	-6.0 	168.6 	-3.1 	4.6 	-10.5 	22.9 	-1.3 	-5.2 	29.0 	0.9 	35.0 	
87.4 	44.3 	37.1 	6.4 	-0.5 	-0.7 	171.7 	15.5 	-5.8 	-2.8 	-7.0 	164.7 	-3.2 	4.9 	-9.8 	22.9 	-1.3 	-5.2 	29.0 	0.6 	34.8 	
86.2 	43.9 	35.5 	6.2 	-0.3 	-0.8 	176.9 	18.1 	-5.3 	-2.9 	-5.5 	163.9 	-3.2 	5.3 	-10.9 	22.7 	-1.3 	-5.2 	29.1 	0.9 	35.2 	
86.8 	43.7 	35.3 	6.1 	-0.8 	-0.4 	172.5 	18.7 	-5.5 	-2.9 	-7.0 	169.2 	-3.0 	3.4 	-10.3 	22.9 	-1.3 	-5.2 	28.9 	0.8 	34.7 	
88.1 	43.8 	34.5 	5.9 	0.1 	-0.6 	176.1 	20.4 	-6.1 	-3.0 	-7.1 	167.0 	-3.0 	4.6 	-10.0 	23.0 	-1.3 	-5.1 	29.0 	0.9 	35.1 	
86.2 	44.6 	35.2 	6.0 	-0.2 	-0.4 	175.5 	17.5 	-5.8 	-3.4 	-7.0 	166.6 	-2.7 	3.9 	-11.4 	22.9 	-1.3 	-5.2 	29.1 	0.9 	35.0 	
87.9 	46.4 	37.1 	6.1 	-0.4 	-0.8 	174.5 	19.8 	-5.6 	-2.6 	-6.8 	169.3 	-3.3 	4.5 	-11.5 	22.8 	-1.3 	-5.2 	29.2 	0.8 	34.9 	
86.9 	43.5 	34.1 	6.0 	-0.2 	-0.8 	174.4 	16.9 	-5.5 	-2.8 	-6.2 	162.0 	-3.1 	4.5 	-10.9 	22.9 	-1.3 	-5.3 	29.0 	0.9 	35.0 	
87.6 	43.4 	34.8 	6.4 	-0.1 	-0.9 	176.0 	20.1 	-5.9 	-3.1 	-6.3 	167.7 	-3.3 	4.6 	-9.5 	23.1 	-1.3 	-5.2 	29.0 	0.7 	35.1 	
87.3 	43.8 	36.2 	6.2 	-0.4 	-0.7 	172.1 	17.5 	-6.2 	-3.1 	-6.1 	167.1 	-2.8 	4.1 	-11.1 	22.9 	-1.4 	-5.3 	28.9 	0.6 	34.8 	
86.3 	44.7 	37.0 	6.0 	-0.2 	-0.4 	174.3 	21.6 	-5.9 	-2.3 	-7.3 	163.7 	-3.0 	4.4 	-11.2 	22.9 	-1.4 	-4.9 	29.1 	1.0 	35.2 	
86.7 	44.6 	35.0 	6.2 	-0.7 	-0.6 	169.1 	17.5 	-5.5 	-2.7 	-6.1 	160.7 	-3.1 	5.4 	-11.3 	22.9 	-1.3 	-5.2 	28.9 	0.8 	35.0 	
86.7 	45.7 	35.1 	6.3 	-0.3 	-0.6 	174.1 	20.9 	-5.9 	-2.9 	-6.1 	167.1 	-3.3 	4.0 	-11.7 	22.8 	-1.4 	-5.2 	28.9 	1.0 	35.1 	
86.3 	46.5 	34.9 	6.0 	-0.7 	-0.9 	174.8 	18.1 	-5.9 	-2.8 	-6.5 	166.1 	-2.9 	4.3 	-11.2 	22.9 	-1.2 	-5.3 	28.9 	0.7 	35.0 	
88.7 	44.0 	34.7 	6.0 	-0.7 	-0.6 	175.3 	16.6 	-5.8 	-2.8 	-6.2 	165.7 	-3.5 	4.6 	-10.9 	22.9 	-1.2 	-5.2 	28.9 	0.9 	35.2 	
87.3 	44.1 	35.6 	6.2 	-0.6 	-0.6 	174.7 	17.6 	-6.3 	-3.0 	-6.4 	167.4 	-2.9 	4.4 	-10.5 	22.7 	-1.2 	-5.2 	29.0 	0.7 	34.8 	
87.2 	45.3 	35.4 	5.9 	-0.6 	-0.7 	176.0 	18.8 	-6.4 	-3.0 	-7.3 	164.5 	-3.1 	4.5 	-10.8 	23.1 	-1.3 	-5.3 	29.0 	0.9 	35.0 	
87.2 	44.1 	37.2 	5.6 	-0.1 	-0.6 	174.9 	20.3 	-5.6 	-3.1 	-6.8 	167.4 	-3.0 	4.7 	-10.6 	22.9 	-1.4 	-5.4 	28.9 	0.8 	35.2 	
87.5 	42.5 	34.7 	6.1 	-0.5 	-0.4 	176.7 	19.2 	-6.1 	-3.0 	-7.0 	164.7 	-2.6 	4.6 	-10.3 	23.1 	-1.3 	-5.3 	29.2 	0.6 	35.0 	
86.9 	44.9 	34.5 	6.1 	-0.3 	-0.7 	171.7 	18.3 	-6.7 	-2.6 	-7.3 	165.7 	-2.8 	4.8 	-10.8 	22.8 	-1.3 	-5.2 	28.9 	0.6 	34.9 	
87.4 	44.3 	36.2 	6.2 	-0.5 	-0.6 	175.7 	17.0 	-5.7 	-2.8 	-6.8 	169.1 	-2.9 	4.5 	-10.2 	23.0 	-1.2 	-5.0 	29.0 	0.7 	35.0 	
86.7 	43.7 	35.8 	6.1 	-0.4 	-0.6 	171.9 	19.6 	-6.0 	-2.5 	-6.9 	165.7 	-2.4 	5.3 	-9.8 	22.8 	-1.3 	-5.2 	29.1 	0.6 	34.9 	
86.6 	43.5 	36.6 	5.8 	0.2 	-0.2 	174.2 	20.5 	-5.9 	-3.0 	-6.7 	168.9 	-3.1 	5.2 	-10.8 	23.1 	-1.3 	-5.1 	29.1 	0.8 	35.1 	
86.8 	45.6 	35.2 	6.1 	-0.5 	-0.3 	172.3 	16.3 	-6.2 	-2.6 	-7.0 	162.0 	-3.2 	4.8 	-10.1 	22.9 	-1.3 	-5.5 	29.0 	1.0 	35.0 	
88.5 	44.6 	34.1 	6.0 	-0.5 	-0.5 	174.0 	17.8 	-6.2 	-2.5 	-6.2 	167.5 	-2.5 	4.9 	-11.1 	22.8 	-1.3 	-5.2 	28.8 	0.8 	35.1 	
87.4 	43.3 	34.9 	6.1 	-0.2 	-0.5 	174.6 	15.8 	-5.6 	-2.5 	-6.8 	167.9 	-3.0 	3.5 	-10.6 	22.9 	-1.3 	-5.2 	28.9 	0.8 	35.0 	
88.1 	44.3 	36.1 	6.2 	-0.5 	-0.4 	174.5 	20.7 	-6.3 	-2.9 	-6.3 	166.5 	-2.7 	5.3 	-10.9 	22.8 	-1.3 	-5.1 	29.0 	0.8 	35.2 	
86.6 	43.7 	35.5 	6.3 	-0.2 	-0.5 	178.9 	16.5 	-5.3 	-3.1 	-7.0 	167.8 	-3.2 	4.6 	-10.8 	23.0 	-1.4 	-5.1 	29.1 	0.8 	34.7 	
87.7 	43.7 	36.4 	6.3 	-0.4 	-0.8 	174.6 	19.9 	-5.9 	-3.5 	-7.1 	167.5 	-2.7 	4.0 	-10.6 	22.9 	-1.4 	-5.1 	29.0 	0.9 	34.9 	
86.7 	44.7 	35.7 	6.2 	-0.4 	-0.2 	175.9 	19.4 	-6.2 	-3.4 	-7.1 	167.2 	-2.4 	5.1 	-10.9 	22.8 	-1.3 	-5.1 	29.0 	0.8 	34.9 	
86.3 	43.3 	35.8 	6.0 	-0.7 	-0.6 	175.8 	19.6 	-6.0 	-3.2 	-7.0 	164.5 	-2.7 	4.2 	-10.8 	23.1 	-1.3 	-5.1 	29.0 	0.9 	34.8 	
86.7 	42.7 	34.0 	6.0 	-0.4 	-0.7 	173.7 	16.6 	-5.8 	-3.3 	-7.0 	169.2 	-2.8 	4.2 	-10.1 	23.0 	-1.3 	-5.3 	29.1 	0.7 	35.0 	
87.7 	45.4 	35.3 	6.2 	-0.7 	-0.5 	175.9 	19.9 	-6.1 	-2.6 	-6.2 	164.6 	-2.5 	4.7 	-11.0 	23.1 	-1.3 	-5.3 	28.9 	0.7 	35.0 	
87.3 	42.2 	35.4 	6.1 	-0.4 	-0.6 	169.0 	18.2 	-6.3 	-3.7 	-6.1 	166.6 	-3.4 	4.7 	-10.6 	22.9 	-1.3 	-5.2 	29.0 	0.8 	35.2 	
87.0 	44.9 	36.0 	6.2 	-0.9 	-0.7 	175.9 	17.9 	-5.8 	-2.7 	-6.2 	164.9 	-2.6 	3.8 	-10.4 	23.0 	-1.3 	-5.2 	29.0 	0.7 	35.1 	
86.5 	45.0 	35.2 	6.1 	-0.2 	-0.8 	174.7 	19.2 	-5.9 	-2.4 	-6.4 	164.8 	-3.1 	5.0 	-11.2 	22.9 	-1.2 	-5.0 	29.0 	0.8 	34.8 	
87.2 	44.0 	34.3 	6.3 	-0.2 	-0.8 	173.0 	17.7 	-5.8 	-3.8 	-6.3 	163.4 	-3.1 	4.5 	-9.4 	23.0 	-1.3 	-5.3 	28.9 	0.7 	35.3 	
86.1 	42.5 	35.5 	6.1 	-0.2 	-0.2 	175.6 	17.0 	-5.9 	-2.9 	-6.4 	167.4 	-3.1 	4.6 	-11.1 	22.7 	-1.2 	-5.0 	28.8 	0.8 	34.7 	
86.8 	43.4 	35.8 	6.4 	-0.4 	-0.7 	171.1 	18.4 	-5.7 	-3.2 	-6.8 	166.1 	-2.9 	4.7 	-10.6 	23.0 	-1.3 	-5.2 	29.2 	0.9 	35.1 	
86.0 	44.6 	35.5 	6.1 	-0.6 	-0.6 	172.5 	16.7 	-5.7 	-3.4 	-6.6 	165.2 	-2.6 	4.6 	-10.2 	22.9 	-1.3 	-5.2 	29.0 	0.8 	34.8 	
88.0 	44.0 	36.1 	5.8 	-0.4 	-0.6 	169.6 	13.8 	-5.4 	-2.7 	-5.8 	163.2 	-3.1 	4.4 	-10.8 	23.0 	-1.4 	-5.1 	29.1 	0.8 	34.7 	
87.4 	43.1 	36.7 	6.1 	-0.2 	-0.4 	173.9 	15.4 	-6.1 	-2.8 	-6.7 	167.8 	-3.0 	4.1 	-10.4 	22.9 	-1.3 	-5.1 	29.0 	0.9 	35.2 	
86.3 	44.9 	35.0 	6.2 	-0.5 	-0.4 	168.2 	19.2 	-6.0 	-3.0 	-6.5 	163.9 	-2.9 	4.2 	-11.0 	22.9 	-1.2 	-5.2 	29.0 	0.8 	35.2 	
86.5 	44.5 	34.0 	6.3 	-0.7 	-0.5 	179.0 	16.1 	-6.3 	-3.0 	-6.4 	163.2 	-3.1 	4.6 	-10.7 	22.9 	-1.3 	-5.1 	29.2 	0.8 	34.8 	
87.6 	43.9 	35.0 	6.3 	-0.6 	-0.9 	173.3 	17.1 	-6.3 	-2.7 	-6.4 	167.7 	-3.1 	4.7 	-10.8 	22.9 	-1.4 	-5.2 	28.9 	1.0 	34.9 	
87.2 	43.5 	36.5 	6.2 	-0.5 	-0.7 	174.1 	17.5 	-5.7 	-3.2 	-6.5 	165.3 	-2.4 	4.6 	-10.9 	22.8 	-1.2 	-5.2 	29.0 	0.9 	35.1 	
87.2 	45.4 	34.9 	6.2 	0.2 	-0.5 	180.7 	19.7 	-5.9 	-3.3 	-7.2 	165.3 	-2.7 	3.8 	-10.6 	22.8 	-1.4 	-5.4 	29.0 	0.9 	35.0 	
